date,close
04/05/2021,11.70
01/02/2021,7.58
02/11/2020,4.97
03/08/2020,3.39
04/05/2020,2.43
03/02/2020,2.49
01/11/2019,2.75
01/08/2019,2.84
02/05/2019,3.02
01/02/2019,2.62
01/11/2018,3.33
01/08/2018,4.50
02/05/2018,5.30
01/02/2018,5.40
01/11/2017,6.77
01/08/2017,11.60
