date,close
04/05/2021,4.60
01/02/2021,4.39
02/11/2020,4.11
03/08/2020,3.67
04/05/2020,2.60
03/02/2020,3.71
01/11/2019,4.10
01/08/2019,2.65
02/05/2019,3.18
01/02/2019,3.20
01/11/2018,3.41
01/08/2018,3.15
02/05/2018,4.09
01/02/2018,4.93
01/11/2017,3.99
01/08/2017,3.65
03/05/2017,3.18
02/02/2017,3.60
01/11/2016,3.16
01/08/2016,3.60
04/05/2016,4.30
01/02/2016,3.70
02/11/2015,5.50
03/08/2015,7.80
04/05/2015,19.90
02/02/2015,24.00
03/11/2014,17.20
01/08/2014,16.20
05/05/2014,14.30
01/11/2013,18.40
01/08/2013,18.60
02/05/2013,17.90
01/02/2013,20.90
01/11/2012,18.90
01/08/2012,18.70
02/05/2012,27.40
01/02/2012,17.70
01/11/2011,16.10
01/08/2011,11.90
