date,close
04/05/2021,16.40
01/02/2021,13.95
02/11/2020,9.75
03/08/2020,7.94
04/05/2020,7.56
03/02/2020,7.98
01/11/2019,8.70
01/08/2019,8.34
02/05/2019,8.35
01/02/2019,7.58
01/11/2018,7.40
01/08/2018,8.53
02/05/2018,9.29
01/02/2018,8.40
01/11/2017,8.15
01/08/2017,7.18
03/05/2017,7.36
02/02/2017,6.38
01/11/2016,5.55
01/08/2016,5.80
04/05/2016,7.10
01/02/2016,6.80
02/11/2015,6.80
03/08/2015,8.50
04/05/2015,9.60
02/02/2015,9.80
03/11/2014,10.80
01/08/2014,10.10
05/05/2014,11.90
06/02/2014,10.40
01/11/2013,7.30
01/08/2013,7.20
02/05/2013,9.10
01/02/2013,9.10
01/11/2012,7.70
01/08/2012,9.80
02/05/2012,13.60
01/02/2012,9.50
01/11/2011,9.50
01/08/2011,6.90
04/05/2011,9.90
08/02/2011,25.90
01/11/2010,26.80
02/08/2010,38.90
04/05/2010,36.00
