date,close
04/05/2021,6.84
01/02/2021,6.99
02/11/2020,5.50
03/08/2020,5.00
04/05/2020,5.23
03/02/2020,6.80
01/11/2019,6.95
01/08/2019,6.31
02/05/2019,6.48
01/02/2019,6.20
01/11/2018,6.55
01/08/2018,7.14
02/05/2018,7.30
01/02/2018,7.92
01/11/2017,6.20
01/08/2017,6.14
03/05/2017,4.85
02/02/2017,3.98
01/11/2016,3.92
01/08/2016,4.00
04/05/2016,4.70
01/02/2016,3.40
02/11/2015,5.00
03/08/2015,5.70
04/05/2015,6.10
02/02/2015,5.90
03/11/2014,8.00
01/08/2014,7.80
05/05/2014,6.70
01/11/2013,5.20
01/08/2013,5.50
02/05/2013,4.40
01/02/2013,5.00
01/11/2012,3.90
01/08/2012,5.00
02/05/2012,5.80
01/02/2012,3.70
01/11/2011,5.20
01/08/2011,5.60
04/05/2011,6.70
01/11/2010,8.90
02/08/2010,12.70
04/05/2010,17.00
01/02/2010,13.20
02/11/2009,17.10
03/08/2009,13.50
04/05/2009,9.80
02/02/2009,8.10
03/11/2008,10.80
01/08/2008,12.50
05/05/2008,17.50
