date,close
04/05/2021,10.55
01/02/2021,9.70
02/11/2020,8.40
03/08/2020,7.44
04/05/2020,6.09
03/02/2020,4.20
01/11/2019,3.90
01/08/2019,4.90
02/05/2019,4.99
01/02/2019,5.10
01/11/2018,4.79
01/08/2018,2.46
02/05/2018,2.65
01/02/2018,3.24
01/11/2017,4.06
01/08/2017,5.00
03/05/2017,7.25
02/02/2017,4.56
01/11/2016,14.15
01/08/2016,12.90
04/05/2016,10.40
01/02/2016,6.70
02/11/2015,4.20
03/08/2015,3.10
04/05/2015,3.50
02/02/2015,4.90
03/11/2014,6.50
01/08/2014,6.80
05/05/2014,7.20
01/11/2013,8.10
01/08/2013,8.60
02/05/2013,9.80
01/02/2013,16.70
01/11/2012,16.40
01/08/2012,21.70
