date,close
04/05/2021,82.90
01/02/2021,63.50
02/11/2020,51.70
03/08/2020,45.90
04/05/2020,50.50
03/02/2020,51.50
01/11/2019,58.50
01/08/2019,48.35
02/05/2019,49.85
01/02/2019,42.60
01/11/2018,41.90
01/08/2018,42.00
02/05/2018,57.00
01/02/2018,61.60
01/11/2017,50.80
01/08/2017,49.00
03/05/2017,47.00
02/02/2017,44.90
01/11/2016,43.30
01/08/2016,41.10
04/05/2016,48.10
01/02/2016,46.60
02/11/2015,49.50
03/08/2015,46.50
04/05/2015,49.40
02/02/2015,47.40
03/11/2014,51.50
01/08/2014,49.80
05/05/2014,66.00
01/11/2013,46.00
01/08/2013,42.90
02/05/2013,37.00
01/02/2013,39.50
01/11/2012,35.80
01/08/2012,47.20
02/05/2012,62.00
01/02/2012,50.50
01/11/2011,49.10
01/08/2011,55.50
04/05/2011,51.50
01/11/2010,74.50
02/08/2010,76.50
04/05/2010,88.50
01/02/2010,78.00
02/11/2009,82.00
03/08/2009,76.50
04/05/2009,58.00
02/02/2009,48.50
03/11/2008,78.00
01/08/2008,69.00
05/05/2008,79.50
01/02/2008,198.00
