date,close
04/05/2021,12.05
01/02/2021,11.50
02/11/2020,9.50
03/08/2020,9.25
04/05/2020,9.82
03/02/2020,9.99
01/11/2019,13.55
01/08/2019,13.90
02/05/2019,14.65
01/02/2019,16.55
01/11/2018,13.60
01/08/2018,13.00
03/05/2018,13.30
