date,close
04/05/2021,91.20
01/02/2021,61.50
02/11/2020,47.10
03/08/2020,41.60
04/05/2020,37.25
03/02/2020,40.00
01/11/2019,37.70
01/08/2019,35.85
02/05/2019,40.60
01/02/2019,30.80
01/11/2018,39.25
01/08/2018,39.50
02/05/2018,42.60
01/02/2018,45.00
01/11/2017,35.00
01/08/2017,32.95
03/05/2017,32.20
02/02/2017,37.00
01/11/2016,38.10
01/08/2016,39.30
04/05/2016,36.70
01/02/2016,30.00
02/11/2015,25.70
03/08/2015,25.70
04/05/2015,21.40
02/02/2015,20.40
03/11/2014,21.40
01/08/2014,16.50
05/05/2014,14.10
01/11/2013,8.30
01/08/2013,7.70
02/05/2013,7.00
01/02/2013,5.60
01/11/2012,5.00
01/08/2012,6.40
02/05/2012,9.20
01/02/2012,8.00
01/11/2011,6.20
01/08/2011,8.80
04/05/2011,10.00
01/11/2010,12.40
02/08/2010,16.40
04/05/2010,24.60
01/02/2010,15.90
02/11/2009,23.20
03/08/2009,16.00
