date,Value Volume,Symbol
05/8/2021,84.61538461538461,TIX
05/5/2021,11.11111111111111,TIX
05/2/2021,0.0,TIX
05/11/2020,67.6923076923077,TIX
05/8/2020,10.0,TIX
05/5/2020,26.0,TIX
05/2/2020,17.5,TIX
05/11/2019,36443.333333333336,TIX
05/8/2019,51.81818181818182,TIX
05/5/2019,0.0,TIX
05/2/2019,1702.0,TIX
05/11/2018,703.6363636363636,TIX
05/8/2018,0.9090909090909091,TIX
05/5/2018,806.25,TIX
05/2/2018,66.66666666666667,TIX
05/11/2017,91.81818181818181,TIX
05/8/2017,1901.6666666666667,TIX
05/5/2017,408.0,TIX
05/2/2017,2868.3333333333335,TIX
05/11/2016,3850.0,TIX
05/8/2016,240.0,TIX
05/5/2016,1562.0,TIX
05/2/2016,346.9230769230769,TIX
05/11/2015,354.61538461538464,TIX
05/8/2015,675.3846153846154,TIX
05/5/2015,6542.5,TIX
05/2/2015,738.4615384615385,TIX
05/11/2014,593.0769230769231,TIX
05/8/2014,311.6666666666667,TIX
05/5/2014,3507.5,TIX
05/2/2014,3108.3333333333335,TIX
05/11/2013,1837.5,TIX
05/8/2013,24083.636363636364,TIX
05/5/2013,934.2857142857143,TIX
05/2/2013,2754.1666666666665,TIX
05/11/2012,1420.0,TIX
05/8/2012,4880.909090909091,TIX
05/5/2012,18726.666666666668,TIX
05/2/2012,15536.666666666666,TIX
05/11/2011,5550.0,TIX
05/8/2011,14657.692307692309,TIX
05/5/2011,3117.0,TIX
05/2/2011,3590.0,TIX
05/11/2010,1287.6923076923076,TIX
05/8/2010,15498.461538461539,TIX
05/5/2010,50422.22222222222,TIX
05/2/2010,19830.0,TIX
05/11/2009,,TIX
05/8/2009,,TIX
05/5/2009,,TIX
05/2/2009,,TIX
05/11/2008,,TIX
05/8/2008,,TIX
05/5/2008,,TIX
05/2/2008,,TIX
