date,Value Volume,Symbol
05/8/2021,134046.15384615384,SJS
05/5/2021,175366.66666666666,SJS
05/2/2021,392346.1538461539,SJS
05/11/2020,94763.84615384616,SJS
05/8/2020,155035.38461538462,SJS
05/5/2020,50984.0,SJS
05/2/2020,186051.25,SJS
05/11/2019,52975.0,SJS
05/8/2019,153664.54545454544,SJS
05/5/2019,199488.57142857142,SJS
05/2/2019,392154.0,SJS
05/11/2018,64166.36363636364,SJS
05/8/2018,200188.18181818182,SJS
05/5/2018,103650.0,SJS
05/2/2018,311152.22222222225,SJS
05/11/2017,178061.81818181818,SJS
05/8/2017,134483.33333333334,SJS
05/5/2017,233029.0,SJS
05/2/2017,123541.66666666667,SJS
05/11/2016,128323.33333333333,SJS
05/8/2016,92946.92307692308,SJS
05/5/2016,182706.0,SJS
05/2/2016,68963.84615384616,SJS
05/11/2015,116415.38461538461,SJS
05/8/2015,162090.76923076922,SJS
05/5/2015,86555.0,SJS
05/2/2015,192203.07692307694,SJS
05/11/2014,384928.46153846156,SJS
05/8/2014,115434.16666666667,SJS
05/5/2014,150535.0,SJS
05/2/2014,354946.6666666667,SJS
05/11/2013,94099.16666666667,SJS
05/8/2013,43850.0,SJS
05/5/2013,86625.71428571429,SJS
05/2/2013,422223.3333333333,SJS
05/11/2012,31024.545454545456,SJS
05/8/2012,62180.90909090909,SJS
05/5/2012,330442.22222222225,SJS
05/2/2012,133328.33333333334,SJS
05/11/2011,274400.0,SJS
05/8/2011,104208.46153846153,SJS
05/5/2011,112434.0,SJS
05/2/2011,337490.0,SJS
05/11/2010,254951.53846153847,SJS
05/8/2010,158826.92307692306,SJS
05/5/2010,1300510.0,SJS
05/2/2010,519569.23076923075,SJS
05/11/2009,473053.07692307694,SJS
05/8/2009,264228.46153846156,SJS
05/5/2009,206946.0,SJS
05/2/2009,153143.75,SJS
05/11/2008,148944.61538461538,SJS
05/8/2008,150471.66666666666,SJS
05/5/2008,19825.0,SJS
05/2/2008,123521.0,SJS
