date,Value Volume,Symbol
05/8/2021,2461.5384615384614,HTV
05/5/2021,2333.3333333333335,HTV
05/2/2021,2423.076923076923,HTV
05/11/2020,5916.923076923077,HTV
05/8/2020,4963.846153846154,HTV
05/5/2020,3577.0,HTV
05/2/2020,266.25,HTV
05/11/2019,994.1666666666666,HTV
05/8/2019,4051.818181818182,HTV
05/5/2019,2557.1428571428573,HTV
05/2/2019,33.0,HTV
05/11/2018,680.0,HTV
05/8/2018,905.4545454545455,HTV
05/5/2018,71.25,HTV
05/2/2018,584.4444444444445,HTV
05/11/2017,193.63636363636363,HTV
05/8/2017,104.16666666666667,HTV
05/5/2017,1184.0,HTV
05/2/2017,3913.3333333333335,HTV
05/11/2016,1779.1666666666667,HTV
05/8/2016,5514.615384615385,HTV
05/5/2016,2333.0,HTV
05/2/2016,363.0769230769231,HTV
05/11/2015,2133.076923076923,HTV
05/8/2015,53.07692307692308,HTV
05/5/2015,125.0,HTV
05/2/2015,263.0769230769231,HTV
05/11/2014,10275.384615384615,HTV
05/8/2014,5847.5,HTV
05/5/2014,5801.25,HTV
05/2/2014,18738.333333333332,HTV
05/11/2013,8557.5,HTV
05/8/2013,6414.545454545455,HTV
05/5/2013,8247.142857142857,HTV
05/2/2013,14501.666666666666,HTV
05/11/2012,9649.09090909091,HTV
05/8/2012,18596.363636363636,HTV
05/5/2012,31373.333333333332,HTV
05/2/2012,16360.0,HTV
05/11/2011,10835.833333333334,HTV
05/8/2011,7612.307692307692,HTV
05/5/2011,4325.0,HTV
05/2/2011,11845.714285714286,HTV
05/11/2010,85700.76923076923,HTV
05/8/2010,373949.23076923075,HTV
05/5/2010,151548.88888888888,HTV
05/2/2010,37181.53846153846,HTV
05/11/2009,122042.30769230769,HTV
05/8/2009,93043.07692307692,HTV
05/5/2009,36833.0,HTV
05/2/2009,13113.75,HTV
05/11/2008,33000.0,HTV
05/8/2008,19357.5,HTV
05/5/2008,4270.0,HTV
05/2/2008,41362.0,HTV
