date,Value Volume,Symbol
05/8/2021,33523.07692307692,DQC
05/5/2021,63411.11111111111,DQC
05/2/2021,64807.692307692305,DQC
05/11/2020,15706.153846153846,DQC
05/8/2020,6753.846153846154,DQC
05/5/2020,23600.0,DQC
05/2/2020,9273.75,DQC
05/11/2019,40015.0,DQC
05/8/2019,53370.0,DQC
05/5/2019,62685.71428571428,DQC
05/2/2019,15561.0,DQC
05/11/2018,18450.0,DQC
05/8/2018,16122.727272727272,DQC
05/5/2018,33210.0,DQC
05/2/2018,69930.0,DQC
05/11/2017,45476.36363636364,DQC
05/8/2017,94040.83333333333,DQC
05/5/2017,33094.0,DQC
05/2/2017,29528.333333333332,DQC
05/11/2016,6847.5,DQC
05/8/2016,19466.153846153848,DQC
05/5/2016,35055.0,DQC
05/2/2016,18313.846153846152,DQC
05/11/2015,75414.61538461539,DQC
05/8/2015,30839.23076923077,DQC
05/5/2015,47322.5,DQC
05/2/2015,55440.769230769234,DQC
05/11/2014,61480.0,DQC
05/8/2014,10346.666666666666,DQC
05/5/2014,25681.25,DQC
05/2/2014,22751.666666666668,DQC
05/11/2013,68080.0,DQC
05/8/2013,49268.181818181816,DQC
05/5/2013,91847.14285714286,DQC
05/2/2013,100440.83333333333,DQC
05/11/2012,24107.272727272728,DQC
05/8/2012,101333.63636363637,DQC
05/5/2012,367798.8888888889,DQC
05/2/2012,60578.333333333336,DQC
05/11/2011,88662.5,DQC
05/8/2011,51541.53846153846,DQC
05/5/2011,96862.0,DQC
05/2/2011,212252.85714285713,DQC
05/11/2010,131333.07692307694,DQC
05/8/2010,105050.76923076923,DQC
05/5/2010,806028.8888888889,DQC
05/2/2010,185314.61538461538,DQC
05/11/2009,484050.76923076925,DQC
05/8/2009,146326.15384615384,DQC
05/5/2009,189179.0,DQC
05/2/2009,43346.25,DQC
05/11/2008,63103.07692307692,DQC
05/8/2008,96462.5,DQC
05/5/2008,32081.25,DQC
05/2/2008,,DQC
