date,Value Volume,Symbol
05/8/2021,10653.846153846154,CIG
05/5/2021,41322.22222222222,CIG
05/2/2021,53076.92307692308,CIG
05/11/2020,2909.230769230769,CIG
05/8/2020,6271.538461538462,CIG
05/5/2020,1019.0,CIG
05/2/2020,2597.5,CIG
05/11/2019,2567.5,CIG
05/8/2019,1382.7272727272727,CIG
05/5/2019,3558.5714285714284,CIG
05/2/2019,10142.0,CIG
05/11/2018,10237.272727272728,CIG
05/8/2018,100211.81818181818,CIG
05/5/2018,4766.25,CIG
05/2/2018,28077.777777777777,CIG
05/11/2017,3974.5454545454545,CIG
05/8/2017,9517.5,CIG
05/5/2017,8446.0,CIG
05/2/2017,35.0,CIG
05/11/2016,1009.1666666666666,CIG
05/8/2016,84233.84615384616,CIG
05/5/2016,710.0,CIG
05/2/2016,1053.8461538461538,CIG
05/11/2015,717.6923076923077,CIG
05/8/2015,11283.846153846154,CIG
05/5/2015,211.25,CIG
05/2/2015,6073.076923076923,CIG
05/11/2014,8597.692307692309,CIG
05/8/2014,3889.1666666666665,CIG
05/5/2014,26251.25,CIG
05/2/2014,2846.6666666666665,CIG
05/11/2013,670.0,CIG
05/8/2013,1047.2727272727273,CIG
05/5/2013,1334.2857142857142,CIG
05/2/2013,15009.166666666666,CIG
05/11/2012,283.6363636363636,CIG
05/8/2012,2674.5454545454545,CIG
05/5/2012,29128.88888888889,CIG
05/2/2012,2983.3333333333335,CIG
05/11/2011,6580.0,CIG
05/8/2011,9962.307692307691,CIG
05/5/2011,,CIG
05/2/2011,,CIG
05/11/2010,,CIG
05/8/2010,,CIG
05/5/2010,,CIG
05/2/2010,,CIG
05/11/2009,,CIG
05/8/2009,,CIG
05/5/2009,,CIG
05/2/2009,,CIG
05/11/2008,,CIG
05/8/2008,,CIG
05/5/2008,,CIG
05/2/2008,,CIG
