date,Value Volume,Symbol
05/8/2021,290100.0,SGT
05/5/2021,86300.0,SGT
05/2/2021,124015.38461538461,SGT
05/11/2020,7952.307692307692,SGT
05/8/2020,5600.7692307692305,SGT
05/5/2020,50133.0,SGT
05/2/2020,5548.75,SGT
05/11/2019,699.1666666666666,SGT
05/8/2019,6348.181818181818,SGT
05/5/2019,6677.142857142857,SGT
05/2/2019,1327.0,SGT
05/11/2018,2217.2727272727275,SGT
05/8/2018,1179.090909090909,SGT
05/5/2018,7445.0,SGT
05/2/2018,25905.555555555555,SGT
05/11/2017,5802.727272727273,SGT
05/8/2017,35773.333333333336,SGT
05/5/2017,2890.0,SGT
05/2/2017,5821.666666666667,SGT
05/11/2016,420.8333333333333,SGT
05/8/2016,4873.076923076923,SGT
05/5/2016,96.0,SGT
05/2/2016,10.0,SGT
05/11/2015,1495.3846153846155,SGT
05/8/2015,33.07692307692308,SGT
05/5/2015,106.25,SGT
05/2/2015,1040.0,SGT
05/11/2014,973.0769230769231,SGT
05/8/2014,4919.166666666667,SGT
05/5/2014,3100.0,SGT
05/2/2014,691.6666666666666,SGT
05/11/2013,276.6666666666667,SGT
05/8/2013,2010.0,SGT
05/5/2013,751.4285714285714,SGT
05/2/2013,2286.6666666666665,SGT
05/11/2012,124.54545454545455,SGT
05/8/2012,1935.4545454545455,SGT
05/5/2012,12948.888888888889,SGT
05/2/2012,1260.0,SGT
05/11/2011,4450.833333333333,SGT
05/8/2011,6379.2307692307695,SGT
05/5/2011,22748.0,SGT
05/2/2011,7941.428571428572,SGT
05/11/2010,5983.846153846154,SGT
05/8/2010,6418.461538461538,SGT
05/5/2010,92956.66666666667,SGT
05/2/2010,22463.076923076922,SGT
05/11/2009,136866.15384615384,SGT
05/8/2009,42159.230769230766,SGT
05/5/2009,19055.0,SGT
05/2/2009,70501.25,SGT
05/11/2008,74254.61538461539,SGT
05/8/2008,161434.16666666666,SGT
05/5/2008,2067.5,SGT
05/2/2008,17832.0,SGT
