date,Value Volume,Symbol
05/8/2021,145369.23076923078,DAG
05/5/2021,457666.6666666667,DAG
05/2/2021,857446.1538461539,DAG
05/11/2020,346757.6923076923,DAG
05/8/2020,279019.23076923075,DAG
05/5/2020,268772.0,DAG
05/2/2020,132398.75,DAG
05/11/2019,171228.33333333334,DAG
05/8/2019,167823.63636363635,DAG
05/5/2019,113270.0,DAG
05/2/2019,138980.0,DAG
05/11/2018,122890.0,DAG
05/8/2018,234000.0,DAG
05/5/2018,172552.5,DAG
05/2/2018,313941.1111111111,DAG
05/11/2017,515140.9090909091,DAG
05/8/2017,93610.83333333333,DAG
05/5/2017,280070.0,DAG
05/2/2017,74881.66666666667,DAG
05/11/2016,261809.16666666666,DAG
05/8/2016,1610815.3846153845,DAG
05/5/2016,288182.0,DAG
05/2/2016,227623.84615384616,DAG
05/11/2015,368280.0,DAG
05/8/2015,581486.9230769231,DAG
05/5/2015,78018.75,DAG
05/2/2015,1916.923076923077,DAG
05/11/2014,5720.7692307692305,DAG
05/8/2014,4550.833333333333,DAG
05/5/2014,2626.25,DAG
05/2/2014,171.66666666666666,DAG
05/11/2013,3455.8333333333335,DAG
05/8/2013,2522.7272727272725,DAG
05/5/2013,16184.285714285714,DAG
05/2/2013,62653.333333333336,DAG
05/11/2012,68420.0,DAG
05/8/2012,14293.636363636364,DAG
05/5/2012,29155.555555555555,DAG
05/2/2012,4443.333333333333,DAG
05/11/2011,20822.5,DAG
05/8/2011,290.0,DAG
05/5/2011,847.0,DAG
05/2/2011,82714.28571428571,DAG
05/11/2010,11206.153846153846,DAG
05/8/2010,41060.769230769234,DAG
05/5/2010,42102.22222222222,DAG
05/2/2010,,DAG
05/11/2009,,DAG
05/8/2009,,DAG
05/5/2009,,DAG
05/2/2009,,DAG
05/11/2008,,DAG
05/8/2008,,DAG
05/5/2008,,DAG
05/2/2008,,DAG
