date,Value Volume,Symbol
05/8/2021,1492.3076923076924,PTC
05/5/2021,6833.333333333333,PTC
05/2/2021,10823.076923076924,PTC
05/11/2020,6.923076923076923,PTC
05/8/2020,2374.6153846153848,PTC
05/5/2020,4589.0,PTC
05/2/2020,62.5,PTC
05/11/2019,3319.1666666666665,PTC
05/8/2019,3673.6363636363635,PTC
05/5/2019,31.428571428571427,PTC
05/2/2019,1456.0,PTC
05/11/2018,6946.363636363636,PTC
05/8/2018,835.4545454545455,PTC
05/5/2018,5568.75,PTC
05/2/2018,18136.666666666668,PTC
05/11/2017,6484.545454545455,PTC
05/8/2017,7666.666666666667,PTC
05/5/2017,17370.0,PTC
05/2/2017,3131.6666666666665,PTC
05/11/2016,12230.833333333334,PTC
05/8/2016,51463.07692307692,PTC
05/5/2016,18802.85714285714,PTC
05/2/2016,6480.0,PTC
05/11/2015,1136.923076923077,PTC
05/8/2015,2633.076923076923,PTC
05/5/2015,1617.5,PTC
05/2/2015,7475.384615384615,PTC
05/11/2014,14941.538461538461,PTC
05/8/2014,2538.3333333333335,PTC
05/5/2014,19683.75,PTC
05/2/2014,12786.666666666666,PTC
05/11/2013,6265.833333333333,PTC
05/8/2013,38995.454545454544,PTC
05/5/2013,74367.14285714286,PTC
05/2/2013,249751.66666666666,PTC
05/11/2012,58287.27272727273,PTC
05/8/2012,271215.45454545453,PTC
05/5/2012,626753.3333333334,PTC
05/2/2012,138701.66666666666,PTC
05/11/2011,415184.1666666667,PTC
05/8/2011,9034.615384615385,PTC
05/5/2011,7997.0,PTC
05/2/2011,43515.71428571428,PTC
05/11/2010,141823.07692307694,PTC
05/8/2010,143494.61538461538,PTC
05/5/2010,310420.0,PTC
05/2/2010,18626.923076923078,PTC
05/11/2009,256358.46153846153,PTC
05/8/2009,90306.15384615384,PTC
05/5/2009,22108.0,PTC
05/2/2009,981.25,PTC
05/11/2008,11400.0,PTC
05/8/2008,21525.0,PTC
05/5/2008,20537.5,PTC
05/2/2008,23650.0,PTC
