date,Value Volume,Symbol
05/8/2021,129961.53846153847,NHA
05/5/2021,184055.55555555556,NHA
05/2/2021,205700.0,NHA
05/11/2020,65443.0,NHA
05/8/2020,45121.692307692305,NHA
05/5/2020,5719.2,NHA
05/2/2020,59040.125,NHA
05/11/2019,5217.083333333333,NHA
05/8/2019,5885.090909090909,NHA
05/5/2019,6788.571428571428,NHA
05/2/2019,8606.0,NHA
05/11/2018,8870.363636363636,NHA
05/8/2018,14900.0,NHA
05/5/2018,17287.5,NHA
05/2/2018,9877.272727272728,NHA
05/11/2017,24075.454545454544,NHA
05/8/2017,222892.75,NHA
05/5/2017,13310.0,NHA
05/2/2017,17300.0,NHA
05/11/2016,21041.666666666668,NHA
05/8/2016,52027.307692307695,NHA
05/5/2016,163307.0,NHA
05/2/2016,82115.38461538461,NHA
05/11/2015,347207.6923076923,NHA
05/8/2015,79333.84615384616,NHA
05/5/2015,1312.5,NHA
05/2/2015,9215.384615384615,NHA
05/11/2014,753.8461538461538,NHA
05/8/2014,133.33333333333334,NHA
05/5/2014,250.0,NHA
05/2/2014,466.6666666666667,NHA
05/11/2013,1608.3333333333333,NHA
05/8/2013,481.8181818181818,NHA
05/5/2013,5285.714285714285,NHA
05/2/2013,2950.0,NHA
05/11/2012,654.5454545454545,NHA
05/8/2012,14781.818181818182,NHA
05/5/2012,36800.0,NHA
05/2/2012,152900.0,NHA
05/11/2011,2691.6666666666665,NHA
05/8/2011,2823.076923076923,NHA
05/5/2011,29450.0,NHA
05/2/2011,1214.2857142857142,NHA
05/11/2010,2469.230769230769,NHA
05/8/2010,7669.2307692307695,NHA
05/5/2010,,NHA
05/2/2010,,NHA
05/11/2009,,NHA
05/8/2009,,NHA
05/5/2009,,NHA
05/2/2009,,NHA
05/11/2008,,NHA
05/8/2008,,NHA
05/5/2008,,NHA
05/2/2008,,NHA
