date,Value Volume,Symbol
05/8/2021,7246.153846153846,CVT
05/5/2021,16377.777777777777,CVT
05/2/2021,18430.76923076923,CVT
05/11/2020,764988.4615384615,CVT
05/8/2020,381899.23076923075,CVT
05/5/2020,260944.0,CVT
05/2/2020,142690.0,CVT
05/11/2019,430214.1666666667,CVT
05/8/2019,140129.0909090909,CVT
05/5/2019,234688.57142857142,CVT
05/2/2019,347503.0,CVT
05/11/2018,347379.0909090909,CVT
05/8/2018,771287.2727272727,CVT
05/5/2018,271746.25,CVT
05/2/2018,901583.3333333334,CVT
05/11/2017,536478.1818181818,CVT
05/8/2017,583824.6666666666,CVT
05/5/2017,346312.5,CVT
05/2/2017,463474.6666666667,CVT
05/11/2016,318182.0,CVT
05/8/2016,436389.53846153844,CVT
05/5/2016,637732.4,CVT
05/2/2016,133484.46153846153,CVT
05/11/2015,321034.76923076925,CVT
05/8/2015,367442.3846153846,CVT
05/5/2015,127513.75,CVT
05/2/2015,326250.76923076925,CVT
05/11/2014,139124.07692307694,CVT
05/8/2014,100309.5,CVT
05/5/2014,18225.0,CVT
05/2/2014,34116.666666666664,CVT
05/11/2013,13243.75,CVT
05/8/2013,6000.909090909091,CVT
05/5/2013,10328.57142857143,CVT
05/2/2013,9691.666666666666,CVT
05/11/2012,2463.6363636363635,CVT
05/8/2012,19954.545454545456,CVT
05/5/2012,85166.66666666667,CVT
05/2/2012,13483.333333333334,CVT
05/11/2011,10633.333333333334,CVT
05/8/2011,9215.384615384615,CVT
05/5/2011,23230.0,CVT
05/2/2011,33685.71428571428,CVT
05/11/2010,95161.53846153847,CVT
05/8/2010,98753.84615384616,CVT
05/5/2010,332222.22222222225,CVT
05/2/2010,9315.384615384615,CVT
05/11/2009,114300.0,CVT
05/8/2009,,CVT
05/5/2009,,CVT
05/2/2009,,CVT
05/11/2008,,CVT
05/8/2008,,CVT
05/5/2008,,CVT
05/2/2008,,CVT
