date,Value Volume,Symbol
05/8/2021,10115.384615384615,KPF
05/5/2021,9400.0,KPF
05/2/2021,21638.46153846154,KPF
05/11/2020,542.3076923076923,KPF
05/8/2020,72.3076923076923,KPF
05/5/2020,82.0,KPF
05/2/2020,1133.75,KPF
05/11/2019,3021.6666666666665,KPF
05/8/2019,7185.454545454545,KPF
05/5/2019,1572.857142857143,KPF
05/2/2019,5996.0,KPF
05/11/2018,3619.090909090909,KPF
05/8/2018,637.2727272727273,KPF
05/5/2018,20478.75,KPF
05/2/2018,28104.444444444445,KPF
05/11/2017,7959.090909090909,KPF
05/8/2017,23830.833333333332,KPF
05/5/2017,24206.0,KPF
05/2/2017,20296.666666666668,KPF
05/11/2016,180129.16666666666,KPF
05/8/2016,69678.46153846153,KPF
05/5/2016,264496.0,KPF
05/2/2016,,KPF
05/11/2015,,KPF
05/8/2015,,KPF
05/5/2015,,KPF
05/2/2015,,KPF
05/11/2014,,KPF
05/8/2014,,KPF
05/5/2014,,KPF
05/2/2014,,KPF
05/11/2013,,KPF
05/8/2013,,KPF
05/5/2013,,KPF
05/2/2013,,KPF
05/11/2012,,KPF
05/8/2012,,KPF
05/5/2012,,KPF
05/2/2012,,KPF
05/11/2011,,KPF
05/8/2011,,KPF
05/5/2011,,KPF
05/2/2011,,KPF
05/11/2010,,KPF
05/8/2010,,KPF
05/5/2010,,KPF
05/2/2010,,KPF
05/11/2009,,KPF
05/8/2009,,KPF
05/5/2009,,KPF
05/2/2009,,KPF
05/11/2008,,KPF
05/8/2008,,KPF
05/5/2008,,KPF
05/2/2008,,KPF
