date,Value Volume,Symbol
05/8/2021,476.9230769230769,ST8
05/5/2021,1888.888888888889,ST8
05/2/2021,1638.4615384615386,ST8
05/11/2020,301.53846153846155,ST8
05/8/2020,2026.1538461538462,ST8
05/5/2020,1485.0,ST8
05/2/2020,176.25,ST8
05/11/2019,175.0,ST8
05/8/2019,733.6363636363636,ST8
05/5/2019,761.4285714285714,ST8
05/2/2019,50.0,ST8
05/11/2018,250.0,ST8
05/8/2018,493.6363636363636,ST8
05/5/2018,1067.5,ST8
05/2/2018,3927.777777777778,ST8
05/11/2017,3480.909090909091,ST8
05/8/2017,3061.6666666666665,ST8
05/5/2017,2378.0,ST8
05/2/2017,2321.6666666666665,ST8
05/11/2016,8295.0,ST8
05/8/2016,5493.846153846154,ST8
05/5/2016,4127.0,ST8
05/2/2016,6171.538461538462,ST8
05/11/2015,6159.2307692307695,ST8
05/8/2015,3086.923076923077,ST8
05/5/2015,3630.0,ST8
05/2/2015,1243.8461538461538,ST8
05/11/2014,3367.6923076923076,ST8
05/8/2014,6027.5,ST8
05/5/2014,3873.75,ST8
05/2/2014,41658.333333333336,ST8
05/11/2013,23025.833333333332,ST8
05/8/2013,3448.181818181818,ST8
05/5/2013,771.4285714285714,ST8
05/2/2013,1666.6666666666667,ST8
05/11/2012,36681.818181818184,ST8
05/8/2012,484.54545454545456,ST8
05/5/2012,6302.222222222223,ST8
05/2/2012,1086.6666666666667,ST8
05/11/2011,299.1666666666667,ST8
05/8/2011,1436.1538461538462,ST8
05/5/2011,2260.0,ST8
05/2/2011,968.5714285714286,ST8
05/11/2010,503.84615384615387,ST8
05/8/2010,920.0,ST8
05/5/2010,11198.888888888889,ST8
05/2/2010,4631.538461538462,ST8
05/11/2009,42340.0,ST8
05/8/2009,13375.384615384615,ST8
05/5/2009,10045.0,ST8
05/2/2009,433.75,ST8
05/11/2008,5531.538461538462,ST8
05/8/2008,10930.0,ST8
05/5/2008,2642.5,ST8
05/2/2008,4381.0,ST8
