date,Value Volume,Symbol
05/8/2021,484.61538461538464,L10
05/5/2021,66.66666666666667,L10
05/2/2021,723.0769230769231,L10
05/11/2020,5.384615384615385,L10
05/8/2020,2826.923076923077,L10
05/5/2020,378.0,L10
05/2/2020,403.75,L10
05/11/2019,878.3333333333334,L10
05/8/2019,85.45454545454545,L10
05/5/2019,101.42857142857143,L10
05/2/2019,1251.0,L10
05/11/2018,1337.2727272727273,L10
05/8/2018,2330.909090909091,L10
05/5/2018,1377.5,L10
05/2/2018,4465.555555555556,L10
05/11/2017,1317.2727272727273,L10
05/8/2017,5650.0,L10
05/5/2017,1495.0,L10
05/2/2017,1466.6666666666667,L10
05/11/2016,2763.3333333333335,L10
05/8/2016,2795.3846153846152,L10
05/5/2016,6176.0,L10
05/2/2016,1033.076923076923,L10
05/11/2015,8547.692307692309,L10
05/8/2015,11503.846153846154,L10
05/5/2015,4532.5,L10
05/2/2015,6037.692307692308,L10
05/11/2014,6115.384615384615,L10
05/8/2014,16433.333333333332,L10
05/5/2014,10965.0,L10
05/2/2014,40296.666666666664,L10
05/11/2013,15521.666666666666,L10
05/8/2013,3495.4545454545455,L10
05/5/2013,1104.2857142857142,L10
05/2/2013,2870.8333333333335,L10
05/11/2012,1971.8181818181818,L10
05/8/2012,2293.6363636363635,L10
05/5/2012,32935.555555555555,L10
05/2/2012,11813.333333333334,L10
05/11/2011,3608.3333333333335,L10
05/8/2011,4260.7692307692305,L10
05/5/2011,14388.0,L10
05/2/2011,54867.142857142855,L10
05/11/2010,146947.6923076923,L10
05/8/2010,194460.76923076922,L10
05/5/2010,69775.55555555556,L10
05/2/2010,8058.461538461538,L10
05/11/2009,45412.307692307695,L10
05/8/2009,8190.7692307692305,L10
05/5/2009,23572.0,L10
05/2/2009,1608.75,L10
05/11/2008,6356.153846153846,L10
05/8/2008,4140.833333333333,L10
05/5/2008,4236.25,L10
05/2/2008,21319.0,L10
