date,Value Volume,Symbol
05/8/2021,54.23076923076923,VFG
05/5/2021,6524.666666666667,VFG
05/2/2021,1000.0,VFG
05/11/2020,11123.846153846154,VFG
05/8/2020,151.53846153846155,VFG
05/5/2020,1886.0,VFG
05/2/2020,7325.0,VFG
05/11/2019,12049.166666666666,VFG
05/8/2019,5603.636363636364,VFG
05/5/2019,5322.857142857143,VFG
05/2/2019,4529.0,VFG
05/11/2018,53601.818181818184,VFG
05/8/2018,2272.7272727272725,VFG
05/5/2018,136041.25,VFG
05/2/2018,23704.444444444445,VFG
05/11/2017,43690.0,VFG
05/8/2017,33635.833333333336,VFG
05/5/2017,9700.0,VFG
05/2/2017,1518.3333333333333,VFG
05/11/2016,36511.666666666664,VFG
05/8/2016,39536.92307692308,VFG
05/5/2016,36965.0,VFG
05/2/2016,29500.0,VFG
05/11/2015,44387.692307692305,VFG
05/8/2015,1387.6923076923076,VFG
05/5/2015,150.0,VFG
05/2/2015,746.1538461538462,VFG
05/11/2014,1815.3846153846155,VFG
05/8/2014,2684.1666666666665,VFG
05/5/2014,597.5,VFG
05/2/2014,8136.666666666667,VFG
05/11/2013,2864.1666666666665,VFG
05/8/2013,419.09090909090907,VFG
05/5/2013,22570.0,VFG
05/2/2013,975.0,VFG
05/11/2012,3291.818181818182,VFG
05/8/2012,5224.545454545455,VFG
05/5/2012,6090.0,VFG
05/2/2012,108958.33333333333,VFG
05/11/2011,12717.5,VFG
05/8/2011,143.07692307692307,VFG
05/5/2011,2580.0,VFG
05/2/2011,4048.5714285714284,VFG
05/11/2010,8454.615384615385,VFG
05/8/2010,33152.307692307695,VFG
05/5/2010,186643.33333333334,VFG
05/2/2010,71623.07692307692,VFG
05/11/2009,,VFG
05/8/2009,,VFG
05/5/2009,,VFG
05/2/2009,,VFG
05/11/2008,,VFG
05/8/2008,,VFG
05/5/2008,,VFG
05/2/2008,,VFG
