date,Value Volume,Symbol
05/8/2021,21915.384615384617,SBA
05/5/2021,17611.11111111111,SBA
05/2/2021,76607.69230769231,SBA
05/11/2020,35516.153846153844,SBA
05/8/2020,29468.46153846154,SBA
05/5/2020,10398.0,SBA
05/2/2020,17068.75,SBA
05/11/2019,22357.5,SBA
05/8/2019,17751.81818181818,SBA
05/5/2019,12667.142857142857,SBA
05/2/2019,15819.0,SBA
05/11/2018,14297.272727272728,SBA
05/8/2018,30702.727272727272,SBA
05/5/2018,18795.0,SBA
05/2/2018,53546.666666666664,SBA
05/11/2017,28373.636363636364,SBA
05/8/2017,78295.83333333333,SBA
05/5/2017,49614.0,SBA
05/2/2017,40768.333333333336,SBA
05/11/2016,50255.0,SBA
05/8/2016,22679.23076923077,SBA
05/5/2016,19288.0,SBA
05/2/2016,23911.53846153846,SBA
05/11/2015,36750.0,SBA
05/8/2015,32760.0,SBA
05/5/2015,19611.25,SBA
05/2/2015,46978.46153846154,SBA
05/11/2014,191060.76923076922,SBA
05/8/2014,58975.0,SBA
05/5/2014,188601.25,SBA
05/2/2014,188541.66666666666,SBA
05/11/2013,38500.833333333336,SBA
05/8/2013,4660.0,SBA
05/5/2013,20737.14285714286,SBA
05/2/2013,150705.83333333334,SBA
05/11/2012,13630.90909090909,SBA
05/8/2012,48152.72727272727,SBA
05/5/2012,122732.22222222222,SBA
05/2/2012,12660.0,SBA
05/11/2011,8174.166666666667,SBA
05/8/2011,14645.384615384615,SBA
05/5/2011,26200.0,SBA
05/2/2011,8985.714285714286,SBA
05/11/2010,31553.846153846152,SBA
05/8/2010,79539.23076923077,SBA
05/5/2010,,SBA
05/2/2010,,SBA
05/11/2009,,SBA
05/8/2009,,SBA
05/5/2009,,SBA
05/2/2009,,SBA
05/11/2008,,SBA
05/8/2008,,SBA
05/5/2008,,SBA
05/2/2008,,SBA
