date,Value Volume,Symbol
05/8/2021,45007.692307692305,DTA
05/5/2021,89244.44444444444,DTA
05/2/2021,106207.69230769231,DTA
05/11/2020,6986.923076923077,DTA
05/8/2020,43310.0,DTA
05/5/2020,11469.0,DTA
05/2/2020,6332.5,DTA
05/11/2019,4775.0,DTA
05/8/2019,8108.181818181818,DTA
05/5/2019,5210.0,DTA
05/2/2019,966.0,DTA
05/11/2018,1499.090909090909,DTA
05/8/2018,5292.727272727273,DTA
05/5/2018,40302.5,DTA
05/2/2018,7483.333333333333,DTA
05/11/2017,32400.909090909092,DTA
05/8/2017,49175.0,DTA
05/5/2017,23268.0,DTA
05/2/2017,10143.333333333334,DTA
05/11/2016,3110.8333333333335,DTA
05/8/2016,3121.5384615384614,DTA
05/5/2016,1545.0,DTA
05/2/2016,1407.6923076923076,DTA
05/11/2015,2433.846153846154,DTA
05/8/2015,1156.1538461538462,DTA
05/5/2015,3143.75,DTA
05/2/2015,1250.0,DTA
05/11/2014,15083.076923076924,DTA
05/8/2014,2645.8333333333335,DTA
05/5/2014,1322.5,DTA
05/2/2014,2683.3333333333335,DTA
05/11/2013,4911.666666666667,DTA
05/8/2013,22788.18181818182,DTA
05/5/2013,437.14285714285717,DTA
05/2/2013,7032.5,DTA
05/11/2012,10300.0,DTA
05/8/2012,14123.636363636364,DTA
05/5/2012,17171.11111111111,DTA
05/2/2012,11551.666666666666,DTA
05/11/2011,4624.166666666667,DTA
05/8/2011,15938.461538461539,DTA
05/5/2011,19056.0,DTA
05/2/2011,72018.57142857143,DTA
05/11/2010,64572.307692307695,DTA
05/8/2010,38503.846153846156,DTA
05/5/2010,,DTA
05/2/2010,,DTA
05/11/2009,,DTA
05/8/2009,,DTA
05/5/2009,,DTA
05/2/2009,,DTA
05/11/2008,,DTA
05/8/2008,,DTA
05/5/2008,,DTA
05/2/2008,,DTA
