date,Value Volume,Symbol
05/8/2021,473800.0,NT2
05/5/2021,541000.0,NT2
05/2/2021,708569.2307692308,NT2
05/11/2020,145785.38461538462,NT2
05/8/2020,346307.6923076923,NT2
05/5/2020,487936.0,NT2
05/2/2020,226278.75,NT2
05/11/2019,192160.0,NT2
05/8/2019,136789.0909090909,NT2
05/5/2019,85542.85714285714,NT2
05/2/2019,303031.0,NT2
05/11/2018,169247.27272727274,NT2
05/8/2018,242870.0,NT2
05/5/2018,360825.0,NT2
05/2/2018,275170.0,NT2
05/11/2017,448359.0909090909,NT2
05/8/2017,316879.1666666667,NT2
05/5/2017,212912.0,NT2
05/2/2017,247200.0,NT2
05/11/2016,232707.5,NT2
05/8/2016,384330.0,NT2
05/5/2016,611036.0,NT2
05/2/2016,505860.76923076925,NT2
05/11/2015,517256.92307692306,NT2
05/8/2015,2751262.3076923075,NT2
05/5/2015,298342.5,NT2
05/2/2015,1007023.8461538461,NT2
05/11/2014,506523.8461538461,NT2
05/8/2014,22158.333333333332,NT2
05/5/2014,21662.5,NT2
05/2/2014,3266.6666666666665,NT2
05/11/2013,13120.0,NT2
05/8/2013,1954.5454545454545,NT2
05/5/2013,1100.0,NT2
05/2/2013,811.1111111111111,NT2
05/11/2012,3736.3636363636365,NT2
05/8/2012,1360.0,NT2
05/5/2012,3387.5,NT2
05/2/2012,2283.3333333333335,NT2
05/11/2011,1400.0,NT2
05/8/2011,9607.692307692309,NT2
05/5/2011,6290.0,NT2
05/2/2011,11883.333333333334,NT2
05/11/2010,1046.1538461538462,NT2
05/8/2010,10400.0,NT2
05/5/2010,2763.3333333333335,NT2
05/2/2010,0.0,NT2
05/11/2009,,NT2
05/8/2009,,NT2
05/5/2009,,NT2
05/2/2009,,NT2
05/11/2008,,NT2
05/8/2008,,NT2
05/5/2008,,NT2
05/2/2008,,NT2
