date,Value Volume,Symbol
05/8/2021,6355915.384615385,IJC
05/5/2021,1459111.111111111,IJC
05/2/2021,2481423.076923077,IJC
05/11/2020,339896.1538461539,IJC
05/8/2020,245356.92307692306,IJC
05/5/2020,318531.0,IJC
05/2/2020,437878.75,IJC
05/11/2019,350910.0,IJC
05/8/2019,1272190.9090909092,IJC
05/5/2019,150497.14285714287,IJC
05/2/2019,134792.0,IJC
05/11/2018,147339.0909090909,IJC
05/8/2018,317723.63636363635,IJC
05/5/2018,301565.0,IJC
05/2/2018,652482.2222222222,IJC
05/11/2017,715204.5454545454,IJC
05/8/2017,1515198.3333333333,IJC
05/5/2017,462092.0,IJC
05/2/2017,,IJC
05/11/2016,421538.3333333333,IJC
05/8/2016,534117.6923076923,IJC
05/5/2016,536886.0,IJC
05/2/2016,451016.92307692306,IJC
05/11/2015,409285.3846153846,IJC
05/8/2015,785610.7692307692,IJC
05/5/2015,322266.25,IJC
05/2/2015,107796.92307692308,IJC
05/11/2014,692964.6153846154,IJC
05/8/2014,1805195.0,IJC
05/5/2014,1434993.75,IJC
05/2/2014,1982040.0,IJC
05/11/2013,1586865.0,IJC
05/8/2013,361005.45454545453,IJC
05/5/2013,233407.14285714287,IJC
05/2/2013,685125.0,IJC
05/11/2012,156523.63636363635,IJC
05/8/2012,522448.1818181818,IJC
05/5/2012,1898008.888888889,IJC
05/2/2012,1150445.0,IJC
05/11/2011,1176348.3333333333,IJC
05/8/2011,261576.15384615384,IJC
05/5/2011,213851.0,IJC
05/2/2011,376105.71428571426,IJC
05/11/2010,110650.0,IJC
05/8/2010,74393.84615384616,IJC
05/5/2010,272074.44444444444,IJC
05/2/2010,,IJC
05/11/2009,,IJC
05/8/2009,,IJC
05/5/2009,,IJC
05/2/2009,,IJC
05/11/2008,,IJC
05/8/2008,,IJC
05/5/2008,,IJC
05/2/2008,,IJC
