date,Value Volume,Symbol
05/8/2021,4048507.6923076925,FPT
05/5/2021,2462711.111111111,FPT
05/2/2021,3095907.6923076925,FPT
05/11/2020,2393521.5384615385,FPT
05/8/2020,1551503.8461538462,FPT
05/5/2020,1651429.0,FPT
05/2/2020,2800526.25,FPT
05/11/2019,1727434.1666666667,FPT
05/8/2019,1448257.2727272727,FPT
05/5/2019,858688.5714285715,FPT
05/2/2019,348400.0,FPT
05/11/2018,580857.2727272727,FPT
05/8/2018,1193859.0909090908,FPT
05/5/2018,1577322.5,FPT
05/2/2018,3007325.5555555555,FPT
05/11/2017,1094052.7272727273,FPT
05/8/2017,1116881.6666666667,FPT
05/5/2017,573924.0,FPT
05/2/2017,467946.6666666667,FPT
05/11/2016,503510.8333333333,FPT
05/8/2016,510124.6153846154,FPT
05/5/2016,899451.0,FPT
05/2/2016,532766.1538461539,FPT
05/11/2015,1879437.6923076923,FPT
05/8/2015,937250.7692307692,FPT
05/5/2015,496380.0,FPT
05/2/2015,341099.23076923075,FPT
05/11/2014,422886.92307692306,FPT
05/8/2014,1146040.8333333333,FPT
05/5/2014,971685.0,FPT
05/2/2014,684868.3333333334,FPT
05/11/2013,188603.33333333334,FPT
05/8/2013,149177.27272727274,FPT
05/5/2013,86011.42857142857,FPT
05/2/2013,342417.5,FPT
05/11/2012,73465.45454545454,FPT
05/8/2012,139912.72727272726,FPT
05/5/2012,243795.55555555556,FPT
05/2/2012,75943.33333333333,FPT
05/11/2011,282497.5,FPT
05/8/2011,320875.3846153846,FPT
05/5/2011,157359.0,FPT
05/2/2011,339611.4285714286,FPT
05/11/2010,314173.07692307694,FPT
05/8/2010,343122.3076923077,FPT
05/5/2010,241953.33333333334,FPT
05/2/2010,232326.92307692306,FPT
05/11/2009,329914.6153846154,FPT
05/8/2009,312224.6153846154,FPT
05/5/2009,686347.0,FPT
05/2/2009,202078.75,FPT
05/11/2008,367343.07692307694,FPT
05/8/2008,390764.1666666667,FPT
05/5/2008,163941.25,FPT
05/2/2008,270631.0,FPT
