date,Value Volume,Symbol
05/8/2021,5432915.384615385,KDH
05/5/2021,6188100.0,KDH
05/2/2021,1447507.6923076923,KDH
05/11/2020,1116399.2307692308,KDH
05/8/2020,545716.1538461539,KDH
05/5/2020,594137.0,KDH
05/2/2020,205737.5,KDH
05/11/2019,428527.5,KDH
05/8/2019,315543.63636363635,KDH
05/5/2019,163071.42857142858,KDH
05/2/2019,97236.0,KDH
05/11/2018,238629.0909090909,KDH
05/8/2018,207285.45454545456,KDH
05/5/2018,381683.75,KDH
05/2/2018,510187.77777777775,KDH
05/11/2017,125431.81818181818,KDH
05/8/2017,79284.16666666667,KDH
05/5/2017,122601.0,KDH
05/2/2017,70741.66666666667,KDH
05/11/2016,77950.0,KDH
05/8/2016,74533.84615384616,KDH
05/5/2016,95415.0,KDH
05/2/2016,135353.84615384616,KDH
05/11/2015,132216.92307692306,KDH
05/8/2015,84491.53846153847,KDH
05/5/2015,571207.5,KDH
05/2/2015,104346.15384615384,KDH
05/11/2014,186622.3076923077,KDH
05/8/2014,69368.33333333333,KDH
05/5/2014,34820.0,KDH
05/2/2014,12411.666666666666,KDH
05/11/2013,29407.5,KDH
05/8/2013,108593.63636363637,KDH
05/5/2013,77418.57142857143,KDH
05/2/2013,459712.5,KDH
05/11/2012,69151.81818181818,KDH
05/8/2012,64994.545454545456,KDH
05/5/2012,210914.44444444444,KDH
05/2/2012,105998.33333333333,KDH
05/11/2011,108064.16666666667,KDH
05/8/2011,70126.15384615384,KDH
05/5/2011,49936.0,KDH
05/2/2011,84555.71428571429,KDH
05/11/2010,103134.61538461539,KDH
05/8/2010,152136.15384615384,KDH
05/5/2010,132480.0,KDH
05/2/2010,43208.0,KDH
05/11/2009,,KDH
05/8/2009,,KDH
05/5/2009,,KDH
05/2/2009,,KDH
05/11/2008,,KDH
05/8/2008,,KDH
05/5/2008,,KDH
05/2/2008,,KDH
