date,Value Volume,Symbol
05/8/2021,44300.0,ACC
05/5/2021,26066.666666666668,ACC
05/2/2021,58484.61538461538,ACC
05/11/2020,9024.615384615385,ACC
05/8/2020,6176.923076923077,ACC
05/5/2020,32053.0,ACC
05/2/2020,3821.25,ACC
05/11/2019,2118.3333333333335,ACC
05/8/2019,40.90909090909091,ACC
05/5/2019,1227.142857142857,ACC
05/2/2019,1981.0,ACC
05/11/2018,1527.2727272727273,ACC
05/8/2018,245.45454545454547,ACC
05/5/2018,320.0,ACC
05/2/2018,2053.3333333333335,ACC
05/11/2017,1981.8181818181818,ACC
05/8/2017,733.3333333333334,ACC
05/5/2017,5294.0,ACC
05/2/2017,1803.3333333333333,ACC
05/11/2016,1494.1666666666667,ACC
05/8/2016,3056.923076923077,ACC
05/5/2016,1249.0,ACC
05/2/2016,890.7692307692307,ACC
05/11/2015,700.0,ACC
05/8/2015,655.3846153846154,ACC
05/5/2015,368.75,ACC
05/2/2015,123.07692307692308,ACC
05/11/2014,169.23076923076923,ACC
05/8/2014,615.8333333333334,ACC
05/5/2014,923.75,ACC
05/2/2014,10953.333333333334,ACC
05/11/2013,7053.333333333333,ACC
05/8/2013,3210.909090909091,ACC
05/5/2013,6958.571428571428,ACC
05/2/2013,4587.5,ACC
05/11/2012,5452.727272727273,ACC
05/8/2012,8378.181818181818,ACC
05/5/2012,14555.555555555555,ACC
05/2/2012,25.0,ACC
05/11/2011,5089.166666666667,ACC
05/8/2011,10374.615384615385,ACC
05/5/2011,1940.0,ACC
05/2/2011,9085.714285714286,ACC
05/11/2010,484.61538461538464,ACC
05/8/2010,11061.538461538461,ACC
05/5/2010,15884.444444444445,ACC
05/2/2010,2917.076923076923,ACC
05/11/2009,,ACC
05/8/2009,,ACC
05/5/2009,,ACC
05/2/2009,,ACC
05/11/2008,,ACC
05/8/2008,,ACC
05/5/2008,,ACC
05/2/2008,,ACC
