date,Value Volume,Symbol
05/8/2021,338.46153846153845,DTT
05/5/2021,55.55555555555556,DTT
05/2/2021,0.0,DTT
05/11/2020,676.9230769230769,DTT
05/8/2020,310.7692307692308,DTT
05/5/2020,1.0,DTT
05/2/2020,132.5,DTT
05/11/2019,1612.5,DTT
05/8/2019,110.9090909090909,DTT
05/5/2019,184.28571428571428,DTT
05/2/2019,54.0,DTT
05/11/2018,58.18181818181818,DTT
05/8/2018,78.18181818181819,DTT
05/5/2018,8.75,DTT
05/2/2018,122.22222222222223,DTT
05/11/2017,136.36363636363637,DTT
05/8/2017,533.3333333333334,DTT
05/5/2017,542.0,DTT
05/2/2017,20.0,DTT
05/11/2016,573.3333333333334,DTT
05/8/2016,926.1538461538462,DTT
05/5/2016,524.0,DTT
05/2/2016,106.15384615384616,DTT
05/11/2015,84.61538461538461,DTT
05/8/2015,117.6923076923077,DTT
05/5/2015,22.5,DTT
05/2/2015,24.615384615384617,DTT
05/11/2014,289.2307692307692,DTT
05/8/2014,305.0,DTT
05/5/2014,378.75,DTT
05/2/2014,750.0,DTT
05/11/2013,720.0,DTT
05/8/2013,318.1818181818182,DTT
05/5/2013,2444.285714285714,DTT
05/2/2013,461.6666666666667,DTT
05/11/2012,52.72727272727273,DTT
05/8/2012,185.45454545454547,DTT
05/5/2012,3906.6666666666665,DTT
05/2/2012,1486.6666666666667,DTT
05/11/2011,2158.3333333333335,DTT
05/8/2011,5570.0,DTT
05/5/2011,7956.0,DTT
05/2/2011,21801.428571428572,DTT
05/11/2010,22252.30769230769,DTT
05/8/2010,48150.769230769234,DTT
05/5/2010,72753.33333333333,DTT
05/2/2010,4219.2307692307695,DTT
05/11/2009,62422.307692307695,DTT
05/8/2009,23566.153846153848,DTT
05/5/2009,24569.0,DTT
05/2/2009,158.75,DTT
05/11/2008,4647.692307692308,DTT
05/8/2008,3210.8333333333335,DTT
05/5/2008,4141.25,DTT
05/2/2008,6730.0,DTT
