date,Value Volume,Symbol
05/8/2021,77484.61538461539,LIX
05/5/2021,69911.11111111111,LIX
05/2/2021,86300.0,LIX
05/11/2020,99716.15384615384,LIX
05/8/2020,102540.0,LIX
05/5/2020,116368.0,LIX
05/2/2020,7975.0,LIX
05/11/2019,21107.5,LIX
05/8/2019,4570.909090909091,LIX
05/5/2019,3921.4285714285716,LIX
05/2/2019,24754.0,LIX
05/11/2018,2994.5454545454545,LIX
05/8/2018,11544.545454545454,LIX
05/5/2018,11781.25,LIX
05/2/2018,27951.11111111111,LIX
05/11/2017,22892.727272727272,LIX
05/8/2017,34309.166666666664,LIX
05/5/2017,26614.0,LIX
05/2/2017,40766.666666666664,LIX
05/11/2016,62156.666666666664,LIX
05/8/2016,72722.30769230769,LIX
05/5/2016,47716.0,LIX
05/2/2016,35074.61538461538,LIX
05/11/2015,49031.53846153846,LIX
05/8/2015,34395.38461538462,LIX
05/5/2015,58676.25,LIX
05/2/2015,7192.307692307692,LIX
05/11/2014,5544.615384615385,LIX
05/8/2014,1589.1666666666667,LIX
05/5/2014,1766.25,LIX
05/2/2014,7326.666666666667,LIX
05/11/2013,17354.166666666668,LIX
05/8/2013,23330.0,LIX
05/5/2013,26635.714285714286,LIX
05/2/2013,9064.166666666666,LIX
05/11/2012,2545.4545454545455,LIX
05/8/2012,4575.454545454545,LIX
05/5/2012,21375.555555555555,LIX
05/2/2012,1170.0,LIX
05/11/2011,3760.8333333333335,LIX
05/8/2011,461.53846153846155,LIX
05/5/2011,111.0,LIX
05/2/2011,2551.4285714285716,LIX
05/11/2010,2976.923076923077,LIX
05/8/2010,6894.615384615385,LIX
05/5/2010,56682.22222222222,LIX
05/2/2010,12345.384615384615,LIX
05/11/2009,,LIX
05/8/2009,,LIX
05/5/2009,,LIX
05/2/2009,,LIX
05/11/2008,,LIX
05/8/2008,,LIX
05/5/2008,,LIX
05/2/2008,,LIX
