date,Value Volume,Symbol
05/8/2021,225776.92307692306,TNT
05/5/2021,425477.77777777775,TNT
05/2/2021,646946.1538461539,TNT
05/11/2020,663869.2307692308,TNT
05/8/2020,76709.23076923077,TNT
05/5/2020,64037.0,TNT
05/2/2020,47167.5,TNT
05/11/2019,44470.833333333336,TNT
05/8/2019,20672.727272727272,TNT
05/5/2019,147540.0,TNT
05/2/2019,43106.0,TNT
05/11/2018,322631.8181818182,TNT
05/8/2018,58942.72727272727,TNT
05/5/2018,112930.0,TNT
05/2/2018,194843.33333333334,TNT
05/11/2017,190580.0,TNT
05/8/2017,953571.6666666666,TNT
05/5/2017,205293.0,TNT
05/2/2017,142366.66666666666,TNT
05/11/2016,623139.1666666666,TNT
05/8/2016,860745.3846153846,TNT
05/5/2016,478540.0,TNT
05/2/2016,78866.92307692308,TNT
05/11/2015,46633.846153846156,TNT
05/8/2015,115136.15384615384,TNT
05/5/2015,52285.0,TNT
05/2/2015,41940.0,TNT
05/11/2014,58190.769230769234,TNT
05/8/2014,197909.16666666666,TNT
05/5/2014,,TNT
05/2/2014,83300.0,TNT
05/11/2013,558611.6666666666,TNT
05/8/2013,53145.454545454544,TNT
05/5/2013,47851.42857142857,TNT
05/2/2013,386605.0,TNT
05/11/2012,100270.90909090909,TNT
05/8/2012,159320.0,TNT
05/5/2012,504276.6666666667,TNT
05/2/2012,152290.0,TNT
05/11/2011,79902.5,TNT
05/8/2011,6358.461538461538,TNT
05/5/2011,13894.0,TNT
05/2/2011,25204.285714285714,TNT
05/11/2010,47723.846153846156,TNT
05/8/2010,55956.153846153844,TNT
05/5/2010,,TNT
05/2/2010,,TNT
05/11/2009,,TNT
05/8/2009,,TNT
05/5/2009,,TNT
05/2/2009,,TNT
05/11/2008,,TNT
05/8/2008,,TNT
05/5/2008,,TNT
05/2/2008,,TNT
