date,Value Volume,Symbol
05/8/2021,14369.23076923077,SFG
05/5/2021,15677.777777777777,SFG
05/2/2021,30715.384615384617,SFG
05/11/2020,91200.76923076923,SFG
05/8/2020,9121.538461538461,SFG
05/5/2020,41880.0,SFG
05/2/2020,25255.0,SFG
05/11/2019,25100.833333333332,SFG
05/8/2019,112723.63636363637,SFG
05/5/2019,150178.57142857142,SFG
05/2/2019,5216.0,SFG
05/11/2018,29860.0,SFG
05/8/2018,3630.0,SFG
05/5/2018,19806.25,SFG
05/2/2018,87050.0,SFG
05/11/2017,57783.63636363636,SFG
05/8/2017,54259.166666666664,SFG
05/5/2017,44573.0,SFG
05/2/2017,1885.0,SFG
05/11/2016,8985.0,SFG
05/8/2016,13614.615384615385,SFG
05/5/2016,17902.0,SFG
05/2/2016,12434.615384615385,SFG
05/11/2015,45126.153846153844,SFG
05/8/2015,15486.153846153846,SFG
05/5/2015,10235.0,SFG
05/2/2015,17217.69230769231,SFG
05/11/2014,,SFG
05/8/2014,,SFG
05/5/2014,,SFG
05/2/2014,,SFG
05/11/2013,,SFG
05/8/2013,,SFG
05/5/2013,,SFG
05/2/2013,,SFG
05/11/2012,,SFG
05/8/2012,,SFG
05/5/2012,,SFG
05/2/2012,,SFG
05/11/2011,,SFG
05/8/2011,,SFG
05/5/2011,,SFG
05/2/2011,,SFG
05/11/2010,,SFG
05/8/2010,,SFG
05/5/2010,,SFG
05/2/2010,,SFG
05/11/2009,,SFG
05/8/2009,,SFG
05/5/2009,,SFG
05/2/2009,,SFG
05/11/2008,,SFG
05/8/2008,,SFG
05/5/2008,,SFG
05/2/2008,,SFG
