date,Value Volume,Symbol
05/8/2021,1547123.076923077,CII
05/5/2021,1827800.0,CII
05/2/2021,2272615.3846153845,CII
05/11/2020,1309070.7692307692,CII
05/8/2020,1375920.7692307692,CII
05/5/2020,1069448.0,CII
05/2/2020,360111.25,CII
05/11/2019,359683.3333333333,CII
05/8/2019,447092.7272727273,CII
05/5/2019,203564.2857142857,CII
05/2/2019,567731.0,CII
05/11/2018,538910.0,CII
05/8/2018,676351.8181818182,CII
05/5/2018,606026.25,CII
05/2/2018,1611425.5555555555,CII
05/11/2017,635358.1818181818,CII
05/8/2017,839104.1666666666,CII
05/5/2017,1122455.0,CII
05/2/2017,522401.6666666667,CII
05/11/2016,1485325.0,CII
05/8/2016,2596498.4615384615,CII
05/5/2016,1759212.0,CII
05/2/2016,1160418.4615384615,CII
05/11/2015,2917166.923076923,CII
05/8/2015,4184521.5384615385,CII
05/5/2015,4439772.5,CII
05/2/2015,1183393.076923077,CII
05/11/2014,1071227.6923076923,CII
05/8/2014,1059145.8333333333,CII
05/5/2014,685158.75,CII
05/2/2014,741801.6666666666,CII
05/11/2013,361665.8333333333,CII
05/8/2013,100419.09090909091,CII
05/5/2013,598755.7142857143,CII
05/2/2013,583069.1666666666,CII
05/11/2012,185247.27272727274,CII
05/8/2012,212251.81818181818,CII
05/5/2012,166442.22222222222,CII
05/2/2012,95988.33333333333,CII
05/11/2011,126860.0,CII
05/8/2011,209614.61538461538,CII
05/5/2011,107635.0,CII
05/2/2011,195288.57142857142,CII
05/11/2010,157643.84615384616,CII
05/8/2010,362980.76923076925,CII
05/5/2010,1421936.6666666667,CII
05/2/2010,619773.0769230769,CII
05/11/2009,1562303.8461538462,CII
05/8/2009,288320.76923076925,CII
05/5/2009,68194.0,CII
05/2/2009,24630.0,CII
05/11/2008,83026.15384615384,CII
05/8/2008,71890.0,CII
05/5/2008,51687.5,CII
05/2/2008,79228.0,CII
